AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
130.54,79.47,141.25,85.53,29.18,102.63,110.96,74.42,207.81,111.67,170.18,33.91,100.04,66.08,40.94,96.22,158.98,60.75,47.23,50.88,34.56,78.85,101.01,119.86,117,69.11,49.22,85.98,74.73,85.13,
129.96,79.99,143.25,86.17,29.08,102.58,110.75,74.98,206.43,111.59,169.65,33.27,99.98,66.02,40.99,96.29,159.08,60.24,46.92,51.06,34.49,78.54,100.33,117.75,117.34,69.04,49.14,86.33,74.53,85.14,
130.12,80.6,143.81,86.23,29.09,102.17,111.17,75.49,208.29,113.16,169.92,32.73,100.09,66.7,40.87,96.52,160.16,60.39,46.85,51.26,34.41,78.56,101.01,118.35,118.51,68.95,49.08,85.82,74.89,84.95,
129.36,79.36,141.19,85.47,28.61,101.39,110.3,75.55,208.87,111.46,168.38,32.31,99.23,66.33,40.59,96.31,158.35,59.47,46.36,50.98,34.24,78.15,100.21,116.65,117.14,68.21,48.1,85.25,74.15,84.22,
128.65,79.39,140.73,86.05,28.58,101.59,110.3,74.15,210.45,110.37,167.4,31.84,98.59,67.42,40.1,95.54,157.08,58.99,46.14,51.02,34.09,77.43,99.31,116.53,117,68.37,47.23,83.89,73.06,84.28,
127.8,78.81,140.64,86.15,28.28,100.42,109.29,73.2,209.79,109.93,165.34,31.3,97.96,66.89,40.16,95.32,156.59,58.87,45.73,50.72,33.98,77.71,97.76,116.91,116.18,67.68,47.44,83.26,72.61,84.85,
127.42,79.17,140.1,86.73,28.24,100.42,108.52,73.37,209.02,109.53,165.68,31.25,98.21,67.18,40.2,94.73,156.98,58.84,45.65,50.68,34.01,78.9,97.8,116.99,116.3,67.95,47.34,84.17,72.47,84.58,
128.88,80.19,141.62,88.48,28.66,101.83,110,74.04,213.13,110.98,168.92,31.82,98.88,68.26,40.33,95.3,159.04,59.61,46.61,51.67,34.31,79.54,99.18,118.55,117.5,69.63,47.47,85.49,72.93,85.21,
128.59,80.3,142.96,88.17,28.86,101.12,110.62,74.28,213.94,111.29,168.78,31.85,99.24,68.52,40.1,95.59,159.86,58.91,46.44,51.94,34.46,79.41,100.13,119.32,118.32,69.64,47.76,85.79,72.94,85.09,
127.17,79.53,142.8,87.85,28.54,99.87,109.95,73.82,213.06,110.6,166.99,31.32,98.35,68.25,39.96,95.06,158.04,57.87,45.97,51.89,34.21,78.87,99.47,117.65,117.6,69.33,47.25,85.06,72.43,84.02,
126.92,79.25,142.29,87.13,28.48,99.29,110.18,73.85,211.76,110.01,166.26,31.39,97.49,67.99,39.59,94.3,155.87,57.12,45.48,51.68,34.04,78.12,98.79,118.98,114.61,68.57,47,84.42,71.93,83.72,
127.6,79.36,142.34,86.59,28.71,100.04,111.06,74.89,213.56,110.23,166.84,31.64,98.36,68.37,40.08,94.63,156.49,57.71,45.83,52.28,34.04,79.1,99.49,121.55,114.94,69.01,47.42,85.88,72.35,84.68,
127.3,80.32,143.43,87.25,28.93,99.76,111.49,75.98,212.93,110.47,167.17,31.95,98.73,68.14,40.27,95.22,156.95,57.91,45.97,52.38,33.98,80.08,99.78,119.74,115.07,68.75,47.27,85.62,72.73,84.73,
127.88,80.77,145.38,87.44,29.21,100.25,113.22,76.32,214.6,111.85,168.25,32.38,100.36,68.78,40.65,96.17,159.62,58.59,46.72,53,34.37,80.82,101.47,120.89,115.9,69.5,47.77,87.8,72.98,85.48,
126.6,80.19,145.13,87.52,29.03,99.47,112.62,75.88,213.19,112.43,166.99,32.07,99.86,68.08,40.4,96.08,158.95,58.04,46.1,53.27,34.18,80.54,99.45,120.33,114.89,68.69,47.46,88.52,72.74,85.21,
127.61,81.25,145.7,88.27,28.94,100.29,113.53,76.1,216.51,113.07,167.73,32.26,100.09,68.96,40.48,96.87,159.68,58.83,46.23,53.4,34.31,80.45,100.04,120.25,115.28,69.09,47.53,87.75,72.79,85.17,
127.03,81.36,144.43,88.45,28.79,100.09,114.41,76.29,218.4,113.18,168.62,32.09,99.78,69.75,40.38,97.18,159.84,59.03,45.91,53.6,34.5,79.79,100,122.74,115.23,69.42,47.77,87.09,72.57,85.07,
128.11,80.74,143,88.17,28.51,99.27,113.77,75.62,214.43,112.35,166.97,31.91,99.33,69.02,40.19,96.64,157.54,58.24,45.64,53.11,34.23,79.51,98.78,119.17,113.97,68.86,47.29,86.15,72.38,84.68,
127.5,79.88,142.45,86.72,28.4,98.34,114.45,75.79,212.82,112.24,166.08,31.99,99.12,68.65,40.02,95.79,155.92,57.9,45.65,52.61,34.02,79.39,97.81,122.33,113.3,68.62,47.44,86.36,71.86,83.93,
126.75,79.88,142.48,86.82,28.28,98.6,114.99,75.01,213.17,112.6,165.46,31.02,99.64,68.95,40,97.29,157.09,58.49,45.26,54.86,33.92,79.34,97.92,123.25,113.52,68.75,47.62,86.77,72.12,83.86,
124.53,77.8,138.73,85.3,27.54,96.69,113.05,72.33,207.65,110.54,162.97,30.39,97.68,67.2,39.4,95.44,153.95,57.29,44.37,53.84,33.59,78.32,96.14,121.19,111.53,66.72,46.77,84.28,71.42,82.82,
125.43,77.72,138.72,84.82,27.46,96.47,114.14,72.87,208.79,111.13,162.66,30.42,97.46,67.76,39.23,95.07,154.3,56.93,44.15,54.01,33.53,78.24,96.66,122,110.93,67.15,46.61,84.44,70.93,83.2,
126.6,78.4,140.73,83.95,27.35,96.09,115.13,73.18,209.94,112.07,164.49,30.18,98.47,68.07,39.5,95.76,155.65,57.6,44.45,54.72,33.69,79.72,99.3,123.38,110.82,67.85,47,85.77,71.88,82.37,
126.44,78.21,140.21,84.38,27.33,95.87,114.97,73.17,209.2,111.49,165.09,30.56,98.44,67.52,39.49,96.17,155.38,57.67,44.4,54.94,33.37,79.93,99.23,121.81,109.56,68.24,47.2,85.81,71.86,83.14,
126,77.59,140.52,83.15,27.22,94.77,115.7,72.02,208.04,111.32,164.73,30.04,98.2,67.33,39.42,95.65,155.08,57.55,44.39,54.92,33.25,80.05,98.94,122.16,109.36,68.12,47.04,85.39,72.53,82.53,
125.69,77.55,143.15,83.99,27.36,95.27,117.1,72.4,208.21,112.4,165,29.9,98.92,66.8,40.25,96.68,155.43,57.99,44.3,55.65,33.73,81.72,100.03,120.7,110.09,67.77,47.25,87.25,73.79,82.87,
122.57,75.93,141.92,82.27,26.99,93.56,115.19,70.52,204.06,111,163.16,29.5,97.77,65.43,39.86,95.84,152.71,57.35,44.24,54.64,33.45,80.99,98.76,118.78,108.67,66.73,46.58,85.91,73.06,81.97,
120.07,76.34,142.8,81.69,26.91,93.78,115.6,71.57,204.81,111.38,163.85,28.93,98.4,66.11,39.92,96.49,153.75,57.38,44.52,54.72,33.86,80.66,100.07,119.34,108.92,67.05,46.26,89.55,72.78,81.6,
123.28,77.31,144.48,82.15,27.28,94.41,116.44,73.21,207.19,113.1,166.95,29.17,99.53,67.05,40.39,97.65,154.95,57.95,44.61,55.26,34.36,80.95,101,122.15,110.18,68.42,47,93.11,73.12,82.22,
125.66,78.53,146.62,83.64,27.79,94.6,118.05,73.97,210.12,114.9,169.38,29.73,100.27,68.09,40.66,98.43,156.47,57.87,45.54,56.21,34.82,81.91,102.33,122.45,111.58,69.52,47.2,94.48,73.88,82.42,
125.61,78.97,147.75,84.46,28.03,95.55,117.85,75.53,212.16,115.36,168.61,29.65,99.78,69.04,41.17,98.78,156.78,58.19,45.62,56.17,35.08,82.04,102.38,125,111.51,70.1,47.41,94.33,73.79,83.11,
126.82,78.54,146.89,84.16,28.11,94.24,118.3,74.2,212.96,115.58,168.53,29.69,100.42,69.19,41.13,99.07,156,58.22,45.76,55.95,34.98,82.15,102.42,125.86,111.25,70.02,47.33,93.95,73.65,82.76,
128.51,78.92,148.49,83.76,28.32,94.48,119.07,74.38,211.18,114.73,171,29.9,101.11,69.56,41.48,97.86,157.17,58.82,46.66,56.17,35.1,82.3,103.29,124.93,111.26,70.57,47.83,96.09,73.83,82.91,
129.62,79.22,146.84,83.16,28.18,93.15,118.86,72.87,212.46,114.47,172.51,29.47,100.08,69.21,41.25,97.5,156.69,58.82,46.62,56.4,35.07,82.24,102.94,123.85,110.74,70.88,47.59,95.75,73.39,82.61,
132.07,79.3,146.72,82.25,28.03,92.94,119.58,71.95,212.39,113.41,173.22,29.1,100.37,69.26,41.38,97.49,157.12,59,46.92,56.57,35.24,82.19,102.61,122.65,110.48,72.7,48.1,95.65,73.1,81.76,
130.75,78.95,145,82.22,27.84,93.9,119.31,71.35,211.5,113.86,163.07,28.72,100.34,69.1,41.19,97.32,155.76,58.67,47.28,56.5,35.14,81.63,104.48,120.86,102.71,72.02,46.97,95.66,72.74,81.66,
125.22,78.99,146.47,79.76,27.53,93.51,119.33,71.2,213.25,114.9,160.35,28.61,100.18,70.08,40.9,97.58,155.41,58.13,45.54,57.05,34.88,80.83,105.3,120.61,101.55,71.97,46.45,96.64,73.16,81.79,
125.16,77.01,146.11,76.88,28.01,92.94,118.8,68.01,211.05,114.59,161.73,28.6,100.2,69.64,40.84,97.09,149.5,58.07,46.11,57,34.78,80.7,105.3,119.33,101.14,71.75,46.35,95.48,72.51,81.14,
124.5,75.9,144.06,76.1,28.4,90.6,118.91,65.47,207.35,113.59,159.75,28.06,99.15,68.91,40.44,96.1,149.33,57.41,45.94,56.5,34.26,80.29,105.27,117.94,99.31,74.8,46.04,95.11,71.58,79.94,
122.77,74.92,141.03,75.32,28.21,89.14,118.25,64.98,205.02,113.07,159.07,28.35,98.28,68.01,40.54,96.04,148.71,56.99,45.35,55.87,34.34,79.97,105.59,117.88,98.87,73.86,45.83,94.38,71.38,79.26,
