AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
64.39,76.47,100.74,86.13,24.38,124.09,63.8,48.9,163.56,79.08,208.95,25.24,84.71,54.49,40.81,97.96,110.61,48.45,35.59,31.52,27.75,77.66,83.76,62.8,95.23,45.05,48.66,48.5,75.69,91.46,
64.19,76.06,99.61,85.92,24.36,122.96,64.35,49.3,161.68,76.63,206.19,25.36,84.1,54.04,41.42,98.37,110.02,49.44,34.99,31.39,27.66,77.37,83.82,62.36,94.28,45.05,48.84,48.03,75.94,90.79,
63.59,74.76,98.49,84.42,24.32,121.57,63.12,47.93,158.3,75.1,202.74,24.7,83.68,53.03,40.65,96.42,108.59,48.73,34.78,30.88,27.48,76.66,82.24,61.75,93.01,44.31,48.3,48.63,75.25,89.65,
62.64,76.24,99.76,84,24.55,120.59,63.14,48.26,159.68,77.26,203.8,24.65,84.46,53.5,40.79,96.68,108.67,48.6,34.96,31.08,28.11,76.82,81.74,61.92,92.75,44.84,49.97,48.24,75.63,90.23,
63.12,78.04,102.49,84.65,24.49,121.7,64.85,48.92,166.01,78.74,206.35,24.59,84.91,54.27,41.41,98.28,111.11,48.19,35.67,31.38,28.26,77.75,83.44,62.57,94.5,44.99,50.24,49.42,76.33,91.45,
62.7,78.28,102.24,83.8,24.36,122.69,63.83,48.89,167.49,77.73,205.02,25.01,85.14,54.36,41.18,99.53,110.81,48.46,35.47,31.52,28.37,78.07,83.3,63.68,94.14,45.58,50.53,49.65,75.75,91.12,
62.51,76.52,101.75,83.52,24.07,121.45,63.8,48.42,163.31,77.61,203.98,24.71,84.69,53.49,40.79,98.23,110.22,47.56,34.84,31.08,28.42,78.12,82.08,63.93,93.68,44.92,50.18,49.54,75.25,90.46,
61.74,74.72,100.88,83.21,23.99,119.97,62.99,48.12,161.86,76.4,201.2,24.46,83.74,53.18,40.39,98.24,109.03,47.25,35,30.71,28.43,77.6,81.45,63.83,92.68,44.79,49.9,49.34,74.84,89.74,
62.28,75.21,102.16,85.14,24.35,121.66,64.3,49.34,165.82,76.53,203.77,24.99,84.91,54.17,40.41,98.88,111.2,47.9,34.72,30.88,29.08,78.43,82.8,64.15,94.29,45.56,50.64,50.07,75,91.33,
61.44,72.97,101.83,83.87,24.09,120.28,63.8,48.43,162.92,76.59,202.2,24.92,84.91,53.13,40.34,98.42,111.03,47.95,34.4,30.95,29.09,78.03,82.15,63.8,94.02,45.23,51.07,50.18,74.87,90.58,
61.71,73.84,103.03,83.92,24.7,121.22,64.49,48.62,164.11,76.14,203.04,25.1,85.63,53.85,40.68,98.74,111.91,47.8,35,30.97,29.16,78.96,83.23,64.37,94.98,45.59,50.71,50.38,74.95,91.51,
61.68,74.98,104.08,84.55,24.82,121.52,65.29,49.3,164.15,77.19,204.87,25.47,86.36,54.11,40.93,99.75,112.97,47.75,34.98,31.08,29.4,79.04,84.09,65.68,96.17,46,51.55,50.9,75.73,91.93,
60.43,74.23,102.25,84.25,24.68,120.5,64.33,48.56,161.56,75.93,201.94,25,84.86,53.55,40.41,98.81,111.57,47.58,34.59,30.88,29.1,77.61,82.28,65.26,94.18,45.66,50.05,50.23,74.46,91,
59.55,72.92,99.64,83.2,24.44,117.95,61.98,47.27,155.41,73.87,197.35,24.19,82.62,52.48,39.13,96.79,108.78,46.31,33.49,30.39,28.64,75.25,79.78,63.8,92.35,44.62,48.96,48.34,73.03,89.05,
59.07,73.31,99.98,83.12,24.48,118.93,62.73,46.47,154.25,73.82,195.46,24.2,83.2,51.96,39.76,97.23,109.59,47,33.27,30.29,28.46,77.43,79.07,63.9,92.18,44.88,49.52,48.71,73.51,89.48,
57.51,72.01,97.85,81.52,24.06,116.82,62.44,46.07,150.78,73.51,193.54,23.58,84.61,50.92,39.53,97.29,107.5,46.41,33.72,29.98,27.71,76.58,77.85,64.65,91.49,44.57,49.12,48.05,74.2,88.48,
57.52,73.23,98.67,82.33,24.01,117.45,62.57,46.28,153.06,74.14,194.98,23.88,85.35,52.08,39.72,97.52,108.24,46.23,33.67,30.2,27.99,76.69,78.43,63.73,91.78,45.12,50.44,45.22,74.37,89.11,
56.87,73.9,100.75,82.1,24.39,118.15,63.21,45.86,151.66,75.67,194.86,24.01,86.99,52.5,40.33,98.84,109.68,46.69,34.35,30.93,28.1,77.4,79.79,64.78,92.98,45.66,50.66,45.01,75.01,89.8,
56.25,75.12,103.15,82.96,24.63,118.71,63.72,46.07,153.51,76.27,195.65,24.05,86.71,53.15,40.26,99.65,110.24,47.28,34.62,31.16,28.18,77.67,80.34,66.09,93.51,46.07,51,44.9,75.26,90.04,
56.65,74.76,102.44,82.49,24.34,118.34,63.15,45.81,151.25,77.47,191.11,24.23,85.86,52.79,40.11,99,109.35,46.45,34.54,31.84,28.01,76.99,79.92,65.48,92.94,45.69,50.34,44.2,74.49,90.35,
58.46,75.64,103.24,82.72,24.34,119.08,63.93,46.28,151.75,76.87,191.28,23.89,86.63,52.49,40.46,99.82,109.31,46.32,34.36,31.17,27.78,78.02,81.11,65.63,94.74,46.31,50.36,44.34,74.59,90.3,
59.78,74.62,101.47,82.48,24.32,119.15,63.26,46.2,150.92,77.31,191.5,23.72,86.57,52.8,40.37,99.93,108.73,46.55,33.94,31.31,27.7,78.44,79.82,65.27,93.8,46.31,50.63,44.46,74.71,90.64,
60.11,74.58,102.89,81.85,24.59,119.08,63.61,46.18,150.43,77.73,193.25,23.76,86.78,52.77,40.49,100.35,109.45,46.55,34.01,31.43,27.65,78.57,80.4,65.54,94.73,46.76,51.01,44.12,74.76,90.69,
59.63,76.31,104.2,82.14,24.57,120.51,63.82,46.55,153.24,78.29,194.93,24.06,87.87,53.99,40.52,99.86,111.54,47.16,34.21,31.82,27.97,78.34,81.34,66.17,96.53,47.7,51.3,44.25,75.21,91.57,
59.29,77.04,104.37,83.2,24.63,121.24,64.71,47.12,153.81,79.22,194.98,23.19,88.59,54.7,40.54,99.88,112.13,47.41,34.33,31.86,28.13,78.76,81.76,67.56,96.98,47.03,51.17,45.33,76.71,92.25,
60.34,77.61,104.68,85.33,25.16,123.27,64.94,48.45,156.94,79.7,191.3,23.14,88.88,54.89,40.83,99.99,113.35,47.62,34.35,31.97,28.35,79.57,82.05,67.97,98.02,46.8,50.96,46.45,77.03,93.34,
60.1,76.33,105.5,84.96,25.41,122.9,64.91,48.12,155.83,79.4,192.25,23.25,89.24,54.83,40.68,99.98,113.43,47.96,34.7,31.8,28.44,79.8,81.57,67.69,97.79,46.68,50.54,47.85,76.77,92.82,
61.04,76.94,106.88,86.7,25.87,123.77,66.58,48.7,157.71,79.86,192.8,23.99,89.67,55.14,41.03,100.79,114.53,48.31,35.69,31.86,28.77,80.77,82.7,68.36,99.69,47.49,51.21,48.7,77.63,93.27,
60.93,78.33,101.87,87.17,25.94,124.06,66.98,48.59,160.11,80.54,192.07,23.9,89.99,54.97,41.03,101.58,115.14,48.54,35.67,31.84,28.81,81.55,84.18,68,99.83,47.68,50.41,48.76,77.63,93.4,
61.06,77.85,105.66,87.4,25.93,124.68,65.93,48.99,163,80.4,194,23.94,90.4,54.89,41.01,100.75,114.85,48.52,36.17,31.68,28.79,81.51,83.28,67.62,100.24,47.56,49.96,49.27,77.03,93.25,
61.46,78.27,104.23,88.17,25.71,124.12,65.03,48.38,160.24,80.22,193.85,24.25,90.4,55.01,40.23,100.88,114.34,48.23,36.27,31.35,28.68,80.97,83.23,66.91,99.99,47.35,50.28,49.26,77.37,93.3,
