AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
167.78,100,356.94,162.24,41.7,125.57,110.49,104.67,272.23,199.9,162.4,47.65,140.02,116.87,47.45,171.9,247.94,59.86,94.26,67.65,36.83,85.85,150,235.22,138.32,125.72,54.3,76.06,105.52,89.07,
160.5,96.68,348.91,157.49,40.93,118.58,108.7,100.95,260.04,193.97,159.03,46.15,137.68,114.28,46.73,169.38,245.17,58.56,91.78,67.22,36.61,84.25,147.95,231.88,134.61,120.91,52.98,73.56,104.48,84.53,
156.49,92.01,328.88,151.08,38.78,112.62,104.7,96.61,249.11,183.11,152.53,44.52,130.39,108.8,44.89,163.85,231.44,56.4,88,64.39,34.67,81.06,141.52,220.02,127.24,116.27,50.5,70.43,100.09,79.72,
163.03,94.18,340.91,156.41,40.17,117.18,106.17,102.38,258.7,191.04,155.34,44.91,131.83,112.11,44.67,165.18,233.63,55.46,91.33,65.22,35.28,82.38,140.85,225.18,129.81,119.97,50.83,71.79,100.9,78.35,
159.54,93.61,348.12,154.34,40.34,115.29,104.76,100.54,257.1,191.29,153.85,45.2,131.42,112.87,44.56,165.71,233.19,55.88,89.61,65.63,34.98,81.84,142.14,225.82,131.97,119.65,51.01,71.53,102.85,76.94,
155.15,88.34,329.66,145.99,38.77,112.3,101.35,97.14,246.35,181.22,147.59,42.75,126.36,107.88,43.1,158.97,222.89,54.73,85.01,62.49,33.63,80.22,135.01,216.46,127.48,113.86,49.04,68.22,100.02,76.07,
156.41,91.72,332.83,149.21,39.53,113.5,103.09,98.95,249.3,184.12,149.51,43.95,129.53,110.04,43.13,160.8,225.21,54.87,88.18,65.49,34.16,79.92,137.08,220.96,125.03,116.32,49.88,68.46,99.37,75.78,
162.71,94.7,343.8,152.29,40.6,113.98,103.39,102.31,253.16,184.06,151.4,44.83,130.27,111.74,43.97,163.9,229.19,55.43,89.13,65.98,34.66,81.33,138.14,225.69,127.38,118.47,50.11,68.46,99.55,76.42,
164.34,94.56,343.16,153.97,41.23,113.29,104.12,100.75,255.53,183.72,150.75,44.46,129.96,112.43,44.19,162.4,231.36,54.9,89.83,65.87,34.94,81.5,138.58,226.64,125.77,118.35,50.08,68.29,100.98,76.3,
167.37,96.23,344.85,158.06,42.09,113.63,104.6,101.58,262.58,184.69,154.76,45.38,129.67,115.03,44.1,159.99,232,54.9,90.81,67.96,35.19,80.68,140.6,228.78,126.7,120.83,49.51,68.49,101.7,76.46,
172.99,96.56,356.46,159.98,44.08,112.53,105.18,102.32,267.68,185.27,156.01,45.92,131.23,115.51,44.78,160.78,234.87,55.99,92.66,68.29,35.71,82.41,140.88,226.02,130,122.28,49.74,69.78,103.23,76.21,
172.43,96.79,355.04,156.29,44.33,112.14,106.53,102.46,267.62,186.97,156.18,45.56,133.15,114.68,44.98,157.79,236.67,56.29,92,68.3,36.26,82.6,141.16,229.37,129.26,121.85,50.15,70.92,104.78,76.54,
