AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
77.38,91.17,128.21,99.81,23.1,119,81.57,70.79,165.92,79.38,194.5,25.99,97.94,60.67,38.41,97.9,136.53,56.37,41.42,37.2,31.95,80.34,84.39,81.84,117.92,53.68,47.75,65.83,76.77,97.73,
77.51,90.4,128.31,102.63,22.99,119.35,81.67,71.06,167.27,79.95,193.55,25.89,98.23,60.48,38.33,97.59,136,56.46,41.35,37.27,32.29,80.13,84.65,81.61,119.87,53.67,47.82,66.35,77.18,97.95,
76.97,90.98,128.78,102.55,23.09,119.04,81.69,70.58,166.09,79.4,192.69,26.41,98.26,60.66,38.07,97.66,136.14,56.21,41.01,36.99,32.4,80.1,84.98,82.25,119.77,53.75,48.12,67.09,77.46,97.93,
75.97,89.17,127.38,102.17,22.71,118.8,80.43,69.34,163.24,78.72,191.77,26.16,98.42,59.81,38.22,97.87,135.86,56.12,39.87,36.42,32.16,79.77,85.2,81.53,118.18,51.93,48.04,66.05,77.31,97.36,
74.78,86.6,125.59,101.11,22.85,117.34,79.13,68.26,158.56,77.13,194.52,26.49,97.89,59,38.62,97.01,134.4,55.19,39.8,35.42,31.2,80.49,85,81.08,116.18,50.85,48.12,65.1,77.31,96.78,
74.78,86.49,124.15,102.39,22.94,117.8,79.57,68.46,156.56,77.11,193.29,26.91,98.06,58.85,38.9,98.08,134.84,55.04,39.82,36.46,30.87,81.35,84.73,80.66,115.77,50.65,48.21,63.82,78.18,97.45,
75.76,88.72,126.88,102.99,23.12,119.1,80.47,69.74,158.16,77.76,196.64,26.98,98.95,59.27,38.99,98.35,135.84,57.1,40.47,36.78,31.23,81.49,85.82,81.39,117.04,51.89,47.98,65.52,77.97,97.33,
74.78,85.36,123.64,102.26,22.65,116.69,77.51,67.93,155.98,76.78,195.68,26.43,96.54,57.4,38.89,99.43,133.97,55.85,39.36,36.23,30.61,81.09,84.99,79.99,114.56,50.39,47.47,63.4,76.89,96.78,
74.23,84.54,122.07,101.45,22.46,117.03,77.01,66.86,152.72,75.7,195.19,26.18,96.87,55.3,38.63,99.29,132.39,55.92,39.21,35.63,29.86,80.76,85.3,78.95,113.93,49.16,47.07,64.26,76.5,96.72,
74.53,85.5,123.25,102.78,22.85,118.7,77.62,67.64,154.74,75.97,197.77,26.56,97.14,54.96,38.73,100.11,133.15,55.57,39.18,36.19,29.87,80.81,85.5,79.18,114.94,50.25,47.27,65.67,77.38,97.86,
