AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
15.53,14.44,35.44,28.99,17.46,68.3,18.79,12.55,110.29,23.83,97.61,15.03,53.04,28.14,22.43,55.24,50.65,26.99,19.31,11.75,13.99,48.21,42.14,20.68,43.88,13.57,29.19,26.5,52.82,69.23,
16.1,14.98,37.2,31.54,18.14,70.31,20.21,14.16,114.22,24.77,100.82,15.7,52.97,28.16,22.67,56.35,52.13,27,19.29,12.62,13.77,49.42,41.97,21.07,45.94,13.9,30.35,27.39,53.64,70.25,
16.57,15.33,37.69,32.15,18.16,70.48,20,15.67,119.4,25,102.22,15.95,52.15,29.28,22.49,56.64,52.11,26.46,18.75,12.97,13.55,49.63,42.61,20.54,45.63,15.02,30.66,26.91,53.8,70.44,
16.92,15.16,38.16,31.31,17.53,69.89,19.62,15.35,116.65,24.85,101.56,15.86,52.2,28.2,22.5,55.94,52.08,26.67,18.76,12.82,13.71,49.65,42.14,21.93,46.31,14.78,30.88,26.93,53.43,70.05,
16.43,15.01,36.64,29.45,16.85,68.4,19.12,14.2,116.08,24.37,98.75,15.45,51.36,27.25,22.31,55.4,50.8,26.27,18.76,12.47,13.51,48.68,41.42,23.45,45.16,14.29,29.66,27.4,52.39,68.71,
16.62,15.72,36.87,29.57,17.13,68.48,19.36,14.45,114.75,25.12,101.19,15.27,51.45,27.43,22.5,55.56,51.38,26.76,19.19,12.56,13.48,48.47,42.14,22.86,44.62,14.46,29.62,27.72,52.61,68.96,
17.08,18.83,39.15,32.52,17.82,69.23,19.88,15.58,124.33,25.9,101.7,15.98,51.41,32.75,22.5,56.67,53.13,26.3,19.67,13.32,13.55,49.19,42.84,23.86,47.29,14.7,30.01,28.98,50.66,69.84,
17.17,20.46,37.15,33.16,17.89,67.98,19.53,16.01,130.15,25.96,99.95,15.98,51.15,33.7,22.37,56.11,53.35,26.05,19.59,13.28,13.48,48.04,43.8,24.37,46.39,15.28,29.67,29.17,51.53,68.02,
16.9,18.43,37.04,32.7,17.93,66.58,19.02,15.18,115.11,25.34,99.27,16.01,51.37,30.7,22.11,54.82,52.94,25.68,19.35,12.85,13.34,47.25,41.34,24.5,45.55,14.58,29.26,28.9,51.12,67.7,
16.81,20.62,37.57,33.02,17.56,66.7,19.73,15.99,121.19,25.67,98.85,15.62,51.77,32.56,22.52,53.95,53.73,26.25,18.83,13.03,13.86,48.75,43.64,25.11,46.76,14.78,29.63,29.04,51.29,68.14,
17.35,20.69,38.39,32.71,18.08,65.93,20.51,16.96,121.19,25.97,101.43,15.89,52.2,33.24,22.55,54.7,54.76,25.85,19.76,13.44,13.9,50.43,43.19,24.36,47.5,14.52,29.67,30.39,50.78,67.41,
17.63,21.81,38.32,32.29,17.99,66.01,20.38,17.94,120.6,26.1,101.27,15.6,53.05,33.26,22.51,56.09,53.81,25.73,19.2,13.65,14.16,51.66,42.53,24.14,47.32,14.5,29.71,30.02,50.2,66.75,
17.21,18.98,36.48,30.48,17.31,63.87,19.41,16.35,115.01,25.15,100.43,15,52.47,29.69,22.17,55.33,51.97,25.22,18.61,13.09,13.59,50.73,40.37,24.21,45.81,13.75,28.92,30.1,49.27,65.29,
17.39,19.57,36.65,31.39,17.69,64.88,19.47,17.35,120.36,25.87,102.31,15.36,52.46,32.53,21.55,55.63,53.29,23.54,18.97,13.32,13.52,51.37,42.64,22.8,47.99,14.66,29.02,30.62,49.83,66.23,
17.36,19.43,37.3,32.45,17.44,63.75,19.4,17.76,120.49,26.17,102.55,15.67,51.18,31.9,21.47,54.25,53.06,22.97,18.78,13.75,13.04,49.6,39.93,22.81,46.89,14.38,28.9,29.86,48.96,64.75,
17.91,20.97,37.93,32.45,17.62,65.53,19.63,17.64,122.81,25.76,101.42,15.53,51.4,33.21,21.46,55.3,54.21,23.23,18.92,13.6,13.28,49.32,40.21,23.16,48.04,14.56,28.98,29.35,48.86,65.71,
17.7,25.3,38.72,33.63,18.42,66.6,20.26,18.5,121.3,26.31,100.08,15.62,50.92,33.38,21.4,54.31,57,23.45,20.91,13.68,13.17,49.51,39.5,23.06,49.37,15.1,28.98,29.59,47.87,66.57,
17.82,24.23,39.47,33.39,18.37,65.41,19.74,17.96,120.9,25.88,99.95,15.28,50.86,32.78,21.12,54.49,57.35,23.44,20.4,13.53,13.49,49.97,40.33,23.01,48.46,14.72,28.55,29.25,48.51,66.13,
