AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
124.25,78.93,148.64,79.64,27.25,104.79,105.44,68.21,192.23,113.13,159.18,30.81,99.15,59.95,40.68,96.29,162.52,56.86,40.72,49.78,34.33,82.32,107.11,117.45,115.92,65.18,48.92,84.26,80.71,84.46,
125.32,79.7,149.28,80.24,27.13,105.28,106,68.7,191.55,114.54,160.45,30.81,99.64,60.52,40.68,95.83,162.8,57.1,40.29,49.83,34.38,82.43,107.74,117.36,117.13,65.29,49.47,85.97,80.73,84.3,
127.35,79.63,150.93,81.49,27.22,106.92,105.63,69.32,192.05,114.95,162.04,31.04,99.16,60.47,41.17,96.28,165.48,57.18,41.55,49.87,34.48,83.04,108.13,117.7,117.86,65.2,49.63,88.01,80.99,85.13,
126.01,78.33,152.32,80.54,27.39,108.54,105.43,69.1,192.39,114.3,162.07,31.26,100.1,60.85,41.01,96.35,166.21,57.43,41.53,49.81,34.54,82.39,107.34,117.35,117.49,65.8,49.27,87.28,80.5,85.75,
125.6,78.69,153.36,80.44,27.55,106.66,106.36,68.88,192.56,115.59,161.85,31.31,100.16,61.05,40.89,96.85,166.27,57.15,41.42,50.42,34.64,82.77,107.34,118.19,117.84,66.5,49.13,87.68,81.03,84.06,
126.56,79.16,153.42,80.68,27.63,106.95,106.77,69.41,194.89,114.57,162.34,31.24,101.33,61.47,41.05,96.55,166.79,57.43,41.48,50.36,35.03,82.89,107.3,118.55,117.88,66.44,49.01,92.62,80.84,84.65,
127.1,79.59,154.38,82.6,28.04,106.91,106.95,68.91,195.64,115.24,162.86,31.93,102.06,61.7,40.88,97.8,167.07,57.25,41.72,49.99,35.44,83.35,107.65,119,118.46,66.34,49.22,92.02,80.65,85.56,
126.85,79.27,153.24,82.14,27.98,106.5,106.51,68.74,195.58,114.44,162.38,31.73,100.55,62.07,40.7,97.44,165.84,56.73,41.76,49.64,35.09,83.43,107.87,119.37,117.41,65.61,49.04,91.71,80.29,85.34,
126.3,79.49,153.21,83,27.81,108.84,106.66,69.54,197.72,114.05,162.3,31.49,100.52,63.04,40.51,97.58,165.99,57.76,41.65,49.77,35.03,83.6,107.79,119.92,117.69,65.53,49.18,91.98,80.15,86.63,
126.78,79.75,152.43,85.16,28.25,110.41,106.98,71.36,201.1,113.45,164.13,32.83,100.6,64.21,40.4,96.44,166.44,58.45,42.26,49.92,35.21,83.51,108.08,117.32,117.87,65.68,49.39,91.54,79.74,88.08,
126.17,80.91,151.97,84.34,28.6,110.16,108.1,70.85,200.21,113.37,163.13,32.87,99.79,63.81,40.6,95.63,165.89,57.84,42.16,49.95,35.19,83.5,108.67,121.6,117.48,65.65,49.27,89.52,79.24,87.73,
124.75,77.32,149.6,83.28,27.92,109.11,106.69,70.72,197.35,112.1,160.67,32.47,99.58,62.84,40.3,94.88,161.71,56.88,41.62,49.28,35.04,82.53,105.4,118.71,115.11,64.52,48.9,86.96,77.88,86.93,
127.6,77.23,152.67,84.6,28.48,110.29,108.22,71.33,198.1,112.86,166.16,32.73,100.21,63.24,40.66,96.18,164.51,57.61,42.91,50,35.01,82.87,106.14,118.58,116.51,64.72,49.38,87.12,78.14,87.24,
126.91,77.28,153.33,83.92,28.69,109.73,107.68,70.71,196.84,113.17,164.26,32.43,100.3,62.31,40.78,94.87,164,57.66,42.64,50.15,34.89,83.08,101.88,119.28,116.95,65.35,49.17,87.09,78.03,86.88,
128.62,78.44,151.19,84.87,28.62,109.5,107.94,71.23,198.32,112.99,165.36,32.7,100.43,62.94,41.31,97.84,164.67,57.69,42.99,50.08,34.93,83.09,102.02,117.81,116.96,68.01,49.57,87.02,78.43,87.46,
129.67,78.15,149.87,84.79,28.68,109.97,109,72.63,199.31,113.96,170.24,32.35,100.46,62.8,40.95,97,159.66,57.51,43.34,50.56,35.36,80.95,103.48,118.26,117.26,67.72,50.05,86.69,79.18,87.54,
130.28,77.99,148.4,84.6,28.82,109.87,109.53,72.8,197.99,113.7,169.78,32.08,101.08,62.6,40.89,98.74,158.99,57.6,47.87,50.48,35.27,81,103.95,118.69,116.16,67.48,50.03,85.98,79.84,86.97,
132.65,77.49,147.8,85.33,28.89,109.7,110.16,73.3,196.52,111.39,170.73,32.5,100.58,62.34,40.83,96.44,157.98,57.1,48.03,50.47,34.59,80.6,103.33,116.24,115.74,67.1,50.08,86.12,79.37,87.01,
130.56,77.49,147.51,86.2,29.32,111.12,109.92,73.8,197.49,110.58,173.92,33.02,100.74,62.76,40.77,96.83,158.33,59.98,49.16,49.93,34.48,80.42,103.68,117.59,116.08,66.77,50.55,86.08,79.1,87.8,
128.64,77.16,146.15,87.5,29.05,111.73,109.81,73.5,198.56,108.71,174.4,32.89,100.39,63.6,40.49,97.02,156.97,59.68,49.06,50.09,34.29,79.85,102.85,113.61,115.38,67.34,50.47,84.57,77.88,87.87,
125.15,77.45,143.34,86.88,28.83,111.06,108.72,72.63,196.42,106.98,171.29,32.55,99.2,63.26,40.56,96.55,156.39,59.56,48.64,49.42,33.93,79.51,101.11,111.4,113.75,66.05,50.44,82.93,78.05,87.37,
