AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
96.13,86.47,120.38,100.52,25,127.9,85.38,72.59,170.25,79.75,189.15,33.74,99.9,56.48,39.29,94.3,140.11,56.8,42.86,38.39,28.86,79.65,89.61,81.49,104.75,52.95,49.83,70.53,73.54,98.8,
95.59,86.93,119.93,101.81,25.17,128.17,87.24,73.6,171.69,80.03,189.64,34.05,100.16,56.65,39.4,94.31,140.75,57.06,43.37,38.58,28.75,79.22,89.9,82.27,105.05,53.04,50.21,72.11,73.54,100.13,
95.12,86.36,121.27,101.5,24.97,124.96,86.75,72.77,169.42,80.03,187.1,32.82,99.82,56.06,39.18,93.43,139.78,56.03,43.08,38.46,28.41,79.41,89.12,80.99,105.02,52.64,49.66,69.12,73.34,98.2,
94.96,86.4,118.34,101.49,24.93,125.73,86.59,73.33,169.74,80.52,185.97,32.85,100.71,56.23,39.92,93.47,139.55,55.93,42.74,38.57,28.28,81.09,89.7,81.5,103.79,52.67,49.13,59.21,74.2,98.98,
94.48,86.02,119.84,101.94,24.86,125.65,85.51,73.08,169.1,80.47,184.3,32.68,99.93,55.91,39.35,93.31,139.13,55.64,43.23,38.17,28.04,80.14,89.9,79.26,104.22,52.26,48.65,60.87,73.95,98.27,
94.74,87.47,120.63,103.28,25.03,127.86,86.85,74.45,172.26,82.43,186.63,32.6,101.08,56.34,39.45,93.55,140.85,56.55,43.2,38.53,28.34,80.95,90.48,80.12,105.96,52.62,48.7,60.7,74.67,99.74,
95.99,86.95,120.8,104.5,25.23,127.71,87.5,73.77,172.46,82.88,187.47,33.02,101.16,56.32,39.57,93.53,140.58,56.66,43.2,38.53,28.25,81.48,90.66,79.87,105.72,52.65,48.67,61.99,74.36,98.73,
95.97,87.08,120.47,104.33,25.15,127.09,87.21,73.77,172.33,82.92,187.34,33.13,100.63,56.35,39.68,93.56,140.88,57.03,43.52,38.37,28.08,81.42,91.09,80.22,104.91,52.58,48.84,62.16,74.22,98.49,
97.24,87.4,121.98,105.16,25.2,127.6,87.6,74.76,172.37,83.12,187.95,34.1,101.74,56.72,39.94,93.96,141.8,57.85,44.08,38.63,28.21,81.48,91.27,81.51,105.56,52.86,48.92,62.45,74.03,99.09,
97.5,87.27,124.11,105.66,24.54,126.96,88.61,74.24,172.73,83.86,187.88,33.94,102.02,56.98,40.18,93.66,142.34,58.78,44.27,38.65,28.73,81.95,92.22,81.82,105.77,53.13,49,62.25,74.39,99.09,
97.98,86.6,123.16,105.74,24.43,126.1,89.28,74.08,171.9,83.69,187.38,34.17,101.17,56.75,40.88,93.79,141.92,58.61,44.79,38.57,28.64,81.78,92.13,81.47,105.63,52.55,48.8,61.75,73.9,99.03,
99.16,87.16,124.98,106.98,24.63,126.3,89.97,75.31,174.55,83.59,189.36,34.41,102.7,57.23,41.35,94.25,144.12,58.42,45.11,39.28,28.84,82.44,92.99,82.34,108.09,53.58,48.78,62.07,74.49,99.52,
100.53,88.12,125.58,107.3,24.64,127.63,90.09,75.59,173.96,88.23,190.07,34.34,102.96,57.56,41.26,94.45,144.25,58.91,45.33,39.26,28.94,82.69,92.91,83.47,108.56,53.75,48.7,62.15,74.88,99.49,
100.57,88.49,127.35,107.7,24.71,127.49,89.84,75.9,174.03,90.75,190.1,34.5,103.21,57.64,41.25,94.19,144.6,59.48,44.95,39.46,28.89,82.81,93.11,83.43,109.71,54.05,48.82,62,74.96,99.7,
100.58,89.14,127.5,107.97,24.89,127.93,90.38,75.58,175.15,91.15,191.23,35.15,104.19,58.5,41.41,94.53,144.5,58.85,45.22,39.47,28.82,83.28,93.94,83.77,110.06,53.94,48.87,61.07,75.55,99.28,
101.32,88.88,127.46,107.31,24.65,127.11,90.49,75.63,175.47,91.03,190.41,34.94,103.1,58.49,41.12,94.45,144.13,59.17,45.15,39.65,28.92,83.39,93.75,83.78,109.39,54.02,48.64,61.05,75.73,98.5,
101.54,89.59,128.33,107.97,24.7,127.84,90.38,75.66,177.87,91.2,191.16,34.81,103.23,59.34,41.41,94.44,144.7,59.73,45.17,40.01,28.91,83.54,94.29,84.24,109.82,54.01,49.15,60.79,75.69,98.75,
100.89,89.15,128.6,108.06,24.81,128.25,90.02,75.62,177.9,91.63,192.99,34.8,103.44,59.74,41.6,94.11,144.6,60.2,45.01,39.74,29.21,83.38,94.2,85.12,109.68,54.18,49.25,60.93,75.52,99.64,
102.13,89.24,128.2,108.55,24.8,128.64,90.37,76.39,177.81,91.87,192.25,34.79,103.22,59.59,41.6,94.65,143.94,60.28,44.87,39.86,29.49,83.31,94.76,86.38,109.09,54.28,49.43,60.53,75.85,99.53,
102.25,89.02,127.11,108.65,24.85,128.75,90.23,76.39,177.65,92.51,192,34.65,102.95,59.16,41.63,94.14,143.98,60,44.88,39.41,29.38,83.03,94.34,86.34,109.11,53.65,49.41,60.47,75.9,99.57,
102.5,89.55,126.8,109.07,24.99,129.45,89.88,76.26,179.11,93.5,192.3,34.92,103.73,59.45,41.72,93.72,144,60.11,45.43,39.28,29.39,83.11,94.71,86.68,107.98,53.13,49.82,60.52,75.5,99.46,
