AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
86.69,56.8,72.77,82.65,15.98,110.5,49.14,41.73,100.09,51.68,195.18,25.93,69.38,36,40.51,89.43,91.2,44.28,29.41,23.25,23.94,64.01,63.35,51.21,74.79,31.87,45.21,36.27,73.62,86.91,
86.83,56.49,71.99,83.12,15.74,109.25,48.98,41.41,97.81,51.39,194.45,25.91,68.45,35.17,39.88,89.59,90.08,43.91,29.19,23.14,23.92,63.51,62.87,51.1,74.44,32.32,44.62,35.75,74.05,85.88,
87.96,57.61,72.81,85.02,16.35,111.12,49.77,42.48,100.98,52.29,198.52,26.23,69.12,36.09,40.42,89.59,91.7,44.15,29.75,23.64,24.28,65.5,63.71,51.61,76.81,32.74,44.46,35.8,74.55,87.55,
88.94,57.1,72.89,86.35,16.69,111.31,49.65,42.71,102.02,52,198.76,26.31,68.84,36.3,40.32,89.69,91.41,44.49,29.95,23.88,24.26,65.81,63.52,51,76.65,32.76,44.69,35.79,74.28,87.45,
88.7,57.64,74.46,87.22,17.14,111.95,49.81,42.81,103.24,52.4,199.93,26.5,68.29,37.01,39.89,89.01,91.7,44,30.26,24.04,23.74,66.22,63.37,52.54,78.12,32.6,44.47,36.03,73.99,87.92,
88.55,57.91,74.6,87.22,17.16,112.14,50.49,42.61,102.5,52.79,199.03,26.6,68.35,37.16,39.78,87.53,91.63,44.06,30.33,23.98,23.83,66.72,63.81,52.73,77.48,32.79,44.18,36.24,74.31,88.28,
88.68,56.47,74.28,88.4,17.7,112.63,49.96,42.52,103.6,53.15,198.42,26.7,68.32,36.92,39.62,87.15,91.59,44.28,30.5,23.77,23.87,66.73,63.89,52.02,77.03,32.13,44.34,36.09,73.85,88.2,
88.81,55.85,74.21,88.94,17.54,113.55,49.65,42.34,103.02,53.06,199.29,26.88,68.64,36.97,39.4,88.2,92.29,44.57,30.42,23.63,23.94,66.77,63.98,51.9,77.89,32.27,44.6,36.17,73.68,88.44,
90,56.13,74.19,88.61,17.34,113.28,49.86,41.94,103.61,52.82,199.01,26.69,68.46,36.99,39.3,87.9,92.4,44.42,30.39,23.96,23.72,66.48,63.73,51.9,77.47,32.08,44.27,35.97,73.4,88.14,
90.24,56.08,73.81,87.87,17.17,113.32,49.69,42.27,103.26,54.71,198.29,26.48,68.64,37.1,39.38,88.12,92.3,44.41,30.13,23.73,23.98,66.73,63.54,51.97,77.78,32.47,44.33,35.71,74.01,88.2,
90.12,56.66,73.07,87.61,17.35,112.57,49.89,42.25,103.13,55,198.4,26.27,68.35,37.07,39.35,87.81,92.54,44.06,30.2,23.56,24.04,66.64,63.75,52.82,77.99,32.27,44.19,35.56,74.45,88,
90.91,57.37,73.64,88.59,19.02,113.32,50.25,42.79,103.49,56.31,200.84,26.59,68.2,37.1,39.55,87.46,93.74,43.94,30.78,23.7,24.02,67,64.03,53.39,78.77,32.42,44.12,35.52,72.15,88.67,
92.59,57.59,73.91,90.01,19.06,112.66,50.46,42.95,103.6,56.73,201.22,26.33,67.8,36.98,39.53,87.36,94.24,43.34,30.9,24.07,23.79,67,65.13,53.13,80.37,32.17,44.06,35.84,71.99,88.4,
95.02,56.9,73.83,90.44,18.94,112.52,50.45,42.98,105.28,56.57,200.5,26.23,67.7,37.37,39.47,88.17,93.89,43.75,30.74,23.94,23.91,66.75,65.64,53.2,80.08,32.04,43.7,36.03,72.3,87.95,
93.72,56.6,73.27,90.29,19.16,111.98,49.64,43.05,105.32,56.32,198.65,26.11,67.78,38.04,39.26,88.52,93.21,42.94,30.8,23.96,23.69,66.77,65.23,53.42,79.27,31.88,42.89,35.65,71.43,87.46,
95.55,56.82,72.8,88.72,19.22,112.15,49.66,43.01,104.67,56.64,197.25,25.73,67.75,37.83,38.77,88.55,92.68,42.91,30.54,23.94,23.7,66.85,65.45,53.97,79.66,32.03,42.62,35.55,71.77,87.73,
94.66,56.42,70.36,87.63,19.13,111.29,49.17,42.42,104.08,56.55,195.7,25.04,67.74,37.23,38.11,88.25,91.98,42.8,30.26,23.86,23.74,66.68,64.8,53.92,79.2,31.79,42.25,35.66,71.56,87.31,
94.75,57.49,71.09,87.47,19.2,112.01,49.56,42.57,104.96,56.96,197.77,24.91,67.6,37.17,38.47,88.92,92.83,43.12,30.56,24.22,24.01,67.02,65.4,54.16,80.08,31.67,43.17,35.65,72.11,88.05,
96.53,57.42,71.38,86.63,19.36,111.73,49.63,41.91,105.12,56.67,195.69,24.84,67.49,37.23,38.17,89.54,92.59,43.05,30.69,24.11,23.89,67.11,65.18,54.61,80.56,31.92,42.76,35.6,72.5,87.74,
96.4,57.56,71.52,86.01,19.22,112.35,49.63,41.67,105.03,56.53,194.87,25,67.51,37.13,38,89.14,92.3,42.83,30.63,24.72,23.85,66.99,64.84,54.33,80.64,31.85,42.67,35.4,72.41,88.1,
96.21,57.42,71.44,86.09,19.2,111.8,50.04,41.75,105.53,56.84,195.08,24.67,67.37,37.3,37.46,89.65,92.43,43.06,30.65,24.67,23.96,66.87,64.8,54.64,80.17,32.01,43.09,35.3,72.77,87.9,
94.84,57.17,70.82,84.47,18.9,110.93,49.42,41.83,104.72,56.62,193.37,24.27,67.21,36.9,37.14,88.7,91.76,43.12,30.32,24.44,23.84,66.88,64.49,54.69,79.06,31.68,42.77,35.21,72.25,87.2,
