AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
109.33,93.02,129.95,91.88,27.61,112.58,93.75,64.92,194.41,103.43,162.06,36.36,104.52,62.49,42.14,93.26,164.06,57.19,46.76,47.52,31.33,90.44,105.44,100.78,115.04,66.26,46.96,76,85.9,92.83,
106.25,90.56,129.05,87.03,27.06,108.08,92.38,62.92,188.34,101.26,159.51,35.95,103.79,60.55,42.14,92.23,160.36,58.04,46.33,46.75,31.16,90.01,104.17,99.12,113.12,64.79,46.57,74.5,85.65,90.29,
106.26,88.63,127.53,86.47,27.05,108.03,91.89,61.91,184.53,100.95,156.07,35.28,103.28,58.98,42.46,92.4,158.65,60.32,45.65,46.48,31.42,89.6,103.24,98.92,111.52,64.38,47.04,74.69,86.31,89.81,
107.75,90.3,129.51,87.81,27.3,107.94,92.83,61.81,187.28,104.41,155.05,36.02,105.56,59.07,42.99,94.01,159.8,61.61,46.23,47.44,31.85,90.07,105,99.93,112.73,65.24,46.19,76.6,88.6,90.72,
111.89,91.58,131.8,88.71,27.51,110.41,93.79,63.34,190.27,106.72,158.42,36.69,106.39,60.39,43.51,94.36,163.63,62.85,47.59,48.53,32.5,91.1,107.18,104.7,114.65,66.11,47.18,77.55,90.47,92.23,
112.01,90.42,131.54,87.65,27.79,108.21,94.25,63.24,187.35,104.89,159.11,36.76,104.94,59.34,43.03,93.21,161.62,62.56,47.19,48,32.65,90.25,105.83,103.72,114.02,65.13,46.76,75.67,89.35,92.1,
109.25,89.5,130.87,86.89,28.05,105.88,94.46,62.87,185.07,104.42,156.44,36.6,104.58,58.83,42.64,93.01,160.74,62.3,46.6,47.93,32.77,89.92,105.2,102.55,114.45,65.01,47.08,75.7,90.02,90.33,
110.22,89.23,131.17,86.37,28.1,104.2,95.19,62.1,184.93,103.73,156.81,36.5,104.76,58.84,42.63,92.83,160.62,62.19,46.36,47.51,32.44,90.3,105.36,103.07,114.34,65.19,47.18,75.26,89.31,90,
109.8,87.07,130.38,86.07,27.92,103.9,94.23,61.85,180.23,102.64,155.8,36.35,104,56.81,42.56,91.54,159.84,62.64,45.96,46.86,32.48,89.99,103.77,103.33,113.52,63.89,46.97,74.99,86.61,89.74,
106.82,85.88,130.14,84.32,27.41,102.67,94.35,61.68,178.49,101.01,154.57,36.19,102.49,54.99,42.38,91.38,159.66,61.88,45.48,46.41,32.4,89.86,104.21,104.46,113.52,63.28,47.1,74.78,87.38,88.96,
105.99,86.04,130.78,83.86,27.68,105.12,95.18,63.79,177.23,104.12,157.14,36.45,104.04,55.93,42.53,91.49,162,63.03,46.24,46.5,32.8,91.25,106.54,105.77,116.15,63.74,47.99,76.03,86.77,91.12,
108.72,87.26,131.22,83.97,28.07,106.47,94.74,62.85,175.63,103.25,156.95,36.09,101.29,55.71,43.16,90.8,161.94,62.61,46.39,46.81,33.1,91.19,105.84,105.62,117.53,64.21,48.18,76.05,86.69,91.09,
