AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
96.13,86.47,120.38,100.52,25,127.9,85.38,72.59,170.25,79.75,189.15,33.74,99.9,56.48,39.29,94.3,140.11,56.8,42.86,38.39,28.86,79.65,89.61,81.49,104.75,52.95,49.83,70.53,73.54,98.8,
95.59,86.93,119.93,101.81,25.17,128.17,87.24,73.6,171.69,80.03,189.64,34.05,100.16,56.65,39.4,94.31,140.75,57.06,43.37,38.58,28.75,79.22,89.9,82.27,105.05,53.04,50.21,72.11,73.54,100.13,
95.12,86.36,121.27,101.5,24.97,124.96,86.75,72.77,169.42,80.03,187.1,32.82,99.82,56.06,39.18,93.43,139.78,56.03,43.08,38.46,28.41,79.41,89.12,80.99,105.02,52.64,49.66,69.12,73.34,98.2,
94.96,86.4,118.34,101.49,24.93,125.73,86.59,73.33,169.74,80.52,185.97,32.85,100.71,56.23,39.92,93.47,139.55,55.93,42.74,38.57,28.28,81.09,89.7,81.5,103.79,52.67,49.13,59.21,74.2,98.98,
94.48,86.02,119.84,101.94,24.86,125.65,85.51,73.08,169.1,80.47,184.3,32.68,99.93,55.91,39.35,93.31,139.13,55.64,43.23,38.17,28.04,80.14,89.9,79.26,104.22,52.26,48.65,60.87,73.95,98.27,
94.74,87.47,120.63,103.28,25.03,127.86,86.85,74.45,172.26,82.43,186.63,32.6,101.08,56.34,39.45,93.55,140.85,56.55,43.2,38.53,28.34,80.95,90.48,80.12,105.96,52.62,48.7,60.7,74.67,99.74,
95.99,86.95,120.8,104.5,25.23,127.71,87.5,73.77,172.46,82.88,187.47,33.02,101.16,56.32,39.57,93.53,140.58,56.66,43.2,38.53,28.25,81.48,90.66,79.87,105.72,52.65,48.67,61.99,74.36,98.73,
95.97,87.08,120.47,104.33,25.15,127.09,87.21,73.77,172.33,82.92,187.34,33.13,100.63,56.35,39.68,93.56,140.88,57.03,43.52,38.37,28.08,81.42,91.09,80.22,104.91,52.58,48.84,62.16,74.22,98.49,
97.24,87.4,121.98,105.16,25.2,127.6,87.6,74.76,172.37,83.12,187.95,34.1,101.74,56.72,39.94,93.96,141.8,57.85,44.08,38.63,28.21,81.48,91.27,81.51,105.56,52.86,48.92,62.45,74.03,99.09,
97.5,87.27,124.11,105.66,24.54,126.96,88.61,74.24,172.73,83.86,187.88,33.94,102.02,56.98,40.18,93.66,142.34,58.78,44.27,38.65,28.73,81.95,92.22,81.82,105.77,53.13,49,62.25,74.39,99.09,
