AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
115.07,92.14,132.39,99,27.59,111.73,92.7,68.53,188.2,98.88,161.54,37.17,108.03,60,44.55,95.78,158.16,60.52,48.62,48.85,31.26,90.08,104.44,99.06,109.69,64.54,50.03,67.77,86.22,92.35,
114.63,93,132.28,99.51,27.82,114.02,93.47,69.51,190.19,98.16,162.67,37.6,108.51,61.08,44.54,95.11,160.6,60.78,48.46,49.02,31.57,91.07,104.4,99.83,109.68,65,49.11,66.75,86.4,94.19,
115.93,91.25,131.97,100.18,27.95,113.71,93.11,70.38,190.95,98.59,164.52,37.43,107.72,61.54,43.8,95.5,162.26,60.58,48.08,49.25,31.75,90,105.19,100.8,110.99,65.4,48.79,67.38,84.94,94.95,
115.49,91.83,131.32,99.67,27.77,112.28,93.23,70.88,191.95,98.95,164.05,37.46,107.56,61.38,43.5,95.66,162.26,60.92,48.84,49.53,31.67,90.58,105.1,99.67,111.21,65.29,48.78,67.9,84.76,94.37,
115,92.65,132.21,98.78,27.5,110.87,93.76,71.43,195.45,99.64,163.27,37.67,108.51,62.7,43.53,96.31,162.27,61.49,48.42,49.67,31.99,90.38,105.2,100.33,111.29,65.84,48.61,68.6,84.12,93.82,
112.4,93.56,130.28,95.25,27.23,106.8,93.8,68.9,196.62,100.43,161.86,37.2,108.52,62.67,43.14,92.61,160.93,61.88,47.7,48.86,31.97,90.76,105.84,99.92,113.05,65.78,48.9,67.73,84.23,91.7,
114.12,93.36,129.66,95.45,27.42,107.01,92.94,68.61,196.89,99.64,162.99,36.89,108.05,62.45,42.04,91.36,160.83,60.01,47.59,48.52,31.95,90.71,105.02,101.02,114.99,66.04,46.92,68.59,83.56,91.38,
111.95,92.75,124.64,93.02,26.87,104.86,91.63,65.99,192,98.94,160.51,36.42,106.24,60.68,41.6,90,158.24,59.98,46.9,48.83,31.86,90,104.26,99.09,113.5,65.43,46.18,68.15,82.98,88.67,
111.62,93.13,123.37,92.69,26.99,104.91,91.75,65.52,193.54,100.27,161.07,36.7,106.72,61.14,41.53,90.97,159.15,59.34,47.17,48.47,31.65,90.41,104.57,99.73,114.04,65.78,46.36,73.01,83.83,89.2,
109.73,91,120.77,90.5,26.86,102.38,91.49,61.73,188.82,99.78,155.38,36.23,104.43,60.04,40.91,90.62,157.12,57.72,46.95,48.09,30.95,89.55,103.16,98.76,112.15,64.19,45.58,74.5,83.81,86.6,
108.23,90.04,122.08,89.75,26.68,100.86,90.9,61.88,185.54,100.05,153.06,35.92,103.96,59.16,40.57,88.46,156.85,56.95,46.67,47.72,30.86,89.2,103.09,98.27,111.91,64.18,45.42,73.44,83.94,86.9,
