AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
38.05,47.2,74.39,69.94,27.54,82.83,37.56,44.74,149.5,35.87,129.6,23.26,65.33,43.53,26.88,71.42,89.81,35.27,30.86,19.44,16.91,62.68,51.21,30.26,76.28,22.32,27.38,35.62,53.74,67.84,
36.95,45.86,72.79,66.7,26.56,80.76,36.59,41.74,149.45,35.42,128.12,22.56,64.7,42.47,26.59,70.64,87.68,35.81,30.13,19.34,17.26,61.71,50,29.49,74.16,22.09,26.88,35.13,54.02,66.47,
36.57,44.43,71,65.96,26.55,80.19,35.34,40.46,148.19,35.24,127.46,22.17,65.14,42.63,26.83,70.66,86.59,35.59,29.85,18.8,17.18,62.16,50.62,30,73.59,21.61,26.81,35.73,54.77,66.17,
35.18,42.5,67.97,63.5,25.49,77.2,34.01,37.99,142.32,33.96,123.92,21.51,63.4,40.81,26.15,69.42,84.24,34.27,28.98,18.08,16.74,60.75,49.8,29.24,71.24,20.73,26.19,34.66,53.23,63.89,
33.69,40.6,66.72,62.1,24.71,77.1,33.41,36.31,142.99,33.43,122.1,21.31,63.31,40.76,26.34,68.01,82.63,33.49,28.21,17.65,16.46,60.31,49.26,29.02,69.46,20.57,26.36,34.87,52.4,63.7,
36.28,43.09,71,66.69,26.13,79.89,35.29,39.08,143.83,35.29,126.27,22.55,64.75,41.95,27.02,70.58,85.97,34.25,28.94,19.16,17,62.42,50.09,29.88,73.04,21.5,26.75,35.57,52.58,65.23,
36.65,43.33,71.42,66.07,25.96,79.7,35.76,39.72,141.97,35.63,126.89,22.28,64.67,41.55,26.81,70.48,85.04,33.51,28.88,19.11,17.01,62.37,49.78,29.85,73.13,21.04,26.55,36.17,52.46,64.46,
37.44,44.1,72.87,68.15,26.74,80.06,35.13,41.06,147.2,35.89,132.68,23.09,64.9,41.69,27.01,70.67,86.44,33.64,29.44,19.46,16.9,63.02,50.19,30.32,73.15,21.42,26.83,36.57,52.48,64.91,
36.91,42.81,71.76,66.91,25.53,78.92,34.75,41.37,144.65,35.27,131.48,22.5,64.67,40.81,26.75,70.5,85.59,33.31,29.24,18.89,16.56,62.75,50.17,30.18,72.86,21.43,26.82,35.86,52.4,64.74,
36.26,40.64,69.82,64.88,24.94,77.83,34.06,38.93,143.23,35.2,131.19,21.89,63.97,39.89,26.67,69.59,84.68,32.88,28.93,18.43,16.2,62.54,50.12,30.39,71.58,19.32,26.66,35.38,52.12,63.6,
36.32,41.22,69.68,63.78,24.87,77.73,34.2,38.31,142.64,35.59,130.44,22.02,63.88,39.84,26.71,70.14,84.68,32.78,28.94,18.41,16.11,63.38,50.12,30.44,71.03,18.68,26.8,35.71,52.73,63.27,
36.05,39.84,67.72,63.19,24.36,76.85,33.73,38.07,137.36,34.73,129.95,21.43,62.97,39.02,26.55,70.02,84.02,32.35,28.6,18.23,15.81,63.21,49.83,30.18,70.68,17.52,26.57,35.2,53.71,62.79,
35.48,40.17,66.21,61.44,24.26,76.6,33.39,37.8,140.1,34.38,128.86,21.6,62.22,39.38,26.56,69.4,82.54,32.62,28.24,18.06,15.82,63.22,50.14,29.99,69.35,18.24,26.66,34.81,53.04,62.45,
