AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
13.07,16.98,40.8,30.29,15.31,70.29,20.2,15.74,83.57,21.57,90.93,13.63,57.69,25.2,21.12,57.9,50.62,28.43,17.83,11.11,14.89,53.05,38.79,29.15,47.54,12.49,28.6,27.02,46.57,76.69,
13.28,16.09,42.09,29.99,15.62,71.64,20.62,16.16,82.81,21.92,93.48,13.73,58.58,24.05,21.66,58.88,51.64,30.24,18.5,11.58,15.2,53.91,39.19,29.74,48.31,12.1,29.51,27.75,47.81,78.12,
13.36,16.36,41.97,30.6,15.84,71.6,19,15.34,87.97,21.73,92.83,13.88,57.96,24.04,21.2,57.86,50.84,29.9,18.63,11.45,14.57,52.52,38.63,28.98,47.53,12.28,28.62,27,46.42,77.66,
13.78,17.03,42.72,31.61,16.35,73.25,18.71,15.54,92.85,22.4,92.41,14.25,58.11,24.54,21.35,58.36,51.55,30.1,19.04,11.8,14.5,53.32,38.28,28.8,48.05,13.44,29.16,27.57,48.56,79.78,
14.25,17.93,42.92,33.28,17.04,74.9,19.45,15.49,96.57,23.53,96.14,14.73,58.51,27.63,21.78,58.46,52.39,30.77,19.66,12.17,14.84,54,39.72,28.94,49.03,13.85,29.66,28.16,49.63,80.34,
14.64,17.75,42.8,32.72,16.85,74.42,19.44,15.17,97.89,23.09,96.82,14.91,58.5,27.28,21.16,59.02,54.11,30.65,19.44,11.94,14.71,52.94,40.61,29.52,49.62,13.83,29.35,28,49.28,79.48,
13.98,15.97,40.21,30.92,16.05,71.12,18.76,14.74,90.4,22.21,93.27,14.08,56.73,24.62,20.34,57.28,51.08,29.01,18.8,11.26,14.07,51.45,38.84,27.97,47.06,13.46,28.05,27.04,47.72,76.14,
13.83,16.36,40.33,31.13,16.17,71.26,18.5,14.3,94.71,22.14,95.16,14.08,57.33,26.09,20.64,57.08,51.29,29.72,19.21,11.08,14.38,51.16,40.96,28.55,47.62,13.74,28.03,26.89,48.23,74.58,
14.18,16.19,39.86,31.02,16.2,69.86,18.83,14.3,95.58,21.98,95.07,14,57.78,26.19,22.2,56.96,49.97,29.34,19.26,11.12,14.65,51.28,41.74,29.48,46.91,14.1,27.92,26.99,48.13,75.22,
14.17,15.74,40.48,30.94,16.1,69.73,18.52,13.57,96.45,21.22,93.84,13.88,57.1,24.69,21.93,56.81,49.42,28.75,19.09,10.86,14.58,51.09,40.37,28.96,47.09,13.99,27.64,26.13,46.53,74.59,
13.5,13.96,38.43,28.98,15.29,66.18,17.84,12.28,85.71,19.94,90.67,13.21,55.98,21.65,21.3,55.68,47.42,28.61,18.09,10.49,14.25,50.11,39.17,28.42,45.68,13.56,26.42,25.46,48.24,71.28,
13.48,14.1,37.98,28.44,15.37,66.12,17.63,12.25,84.5,19.8,91.51,13.36,55.83,21.51,21.34,56.41,47.14,28.64,18.12,10.88,14.16,50.95,38.93,28.33,44.85,14.04,26.24,25.64,50,71.94,
12.95,12.87,37.57,27.02,15.04,66.68,17.69,11.68,86.01,20.16,88.93,12.68,55.93,20.6,21.65,55.31,47.07,28.53,17.91,10.7,14.03,51.13,38.5,28.65,44.72,13.91,26.17,25.83,50.45,72.16,
13.03,12.97,36.31,26.66,15.08,65.07,17.53,11.54,84.59,19.46,88.79,12.78,54.65,19.9,21.42,54.57,47.25,28.1,18,10.73,13.71,50.25,38.34,27.98,43.99,13.92,26.94,25.08,50.02,71.23,
